round,epoch,tGroup,target,outcome,probX,probY,probZ
0,147,0,1,0,0.26,0.59,0.09
0,148,0,1,0,0.23,0.61,0.09
0,149,0,1,0,0.24,0.67,0.09
0,150,0,1,0,0.24,0.69,0.09
0,151,0,1,0,0.23,0.71,0.09
0,152,0,1,0,0.22,0.72,0.09
0,153,1,0,0,0.21,0.66,0.09
0,154,0,1,0,0.22,0.67,0.09
0,155,0,1,0,0.23,0.70,0.09
0,156,0,1,0,0.22,0.71,0.09
0,157,1,1,0,0.23,0.71,0.09
0,158,0,1,0,0.21,0.76,0.08
0,159,1,1,0,0.21,0.73,0.09
0,160,1,0,0,0.20,0.69,0.12
0,161,0,1,0,0.22,0.75,0.08
0,162,0,1,0,0.20,0.73,0.08
0,163,1,0,0,0.20,0.69,0.09
0,164,1,1,0,0.24,0.70,0.08
0,165,0,1,0,0.22,0.74,0.08
0,166,1,1,0,0.20,0.71,0.09
0,167,1,2,0,0.20,0.63,0.13
0,168,0,1,0,0.20,0.75,0.08
0,169,1,1,0,0.21,0.72,0.09
0,170,1,0,0,0.20,0.67,0.12
0,171,1,2,0,0.18,0.64,0.10
0,172,0,1,0,0.21,0.71,0.09
0,173,0,1,0,0.18,0.69,0.09
0,174,0,1,0,0.20,0.74,0.09
0,175,0,1,0,0.18,0.72,0.09
0,176,1,2,0,0.16,0.65,0.10
0,177,0,1,0,0.17,0.70,0.10
0,178,1,0,0,0.19,0.63,0.13
0,179,0,1,0,0.20,0.71,0.09
0,180,0,1,0,0.18,0.69,0.10
0,181,1,0,0,0.16,0.55,0.15
0,182,1,0,0,0.20,0.60,0.13
0,183,0,1,0,0.23,0.66,0.09
0,184,0,1,0,0.22,0.68,0.09
0,185,0,1,0,0.21,0.70,0.09
0,186,1,0,0,0.21,0.63,0.09
0,187,1,1,0,0.24,0.66,0.09
0,188,1,1,0,0.24,0.68,0.09
0,189,1,1,0,0.25,0.68,0.09
0,190,0,1,0,0.21,0.75,0.08
0,191,1,0,0,0.18,0.57,0.14
0,192,1,0,0,0.22,0.61,0.12
0,193,1,2,0,0.21,0.56,0.10
0,194,1,1,0,0.27,0.61,0.09
0,195,0,1,0,0.23,0.67,0.09
0,196,1,0,0,0.23,0.56,0.12
0,197,1,0,0,0.22,0.46,0.14
0,198,0,1,0,0.27,0.65,0.08
0,199,1,0,0,0.23,0.45,0.14
0,200,0,1,0,0.29,0.64,0.08
0,201,0,1,0,0.27,0.64,0.08
0,202,1,2,0,0.23,0.53,0.10
0,203,1,1,0,0.27,0.61,0.09
0,204,0,1,0,0.24,0.68,0.09
0,205,1,0,0,0.25,0.53,0.13
0,206,1,0,0,0.26,0.51,0.13
0,207,0,1,0,0.29,0.63,0.08
0,208,1,1,0,0.31,0.60,0.09
0,209,0,1,0,0.26,0.66,0.08
0,210,1,1,0,0.27,0.66,0.09
0,211,0,1,0,0.24,0.72,0.08
0,212,0,1,0,0.22,0.69,0.08
0,213,0,1,0,0.23,0.75,0.08
0,214,1,0,0,0.20,0.53,0.14
0,215,0,1,0,0.24,0.73,0.08
0,216,1,2,0,0.21,0.58,0.10
0,217,0,1,0,0.23,0.71,0.08
0,218,1,0,0,0.20,0.49,0.14
0,219,1,0,0,0.25,0.53,0.13
0,220,1,0,0,0.27,0.52,0.09
0,221,0,1,0,0.30,0.63,0.08
0,222,0,1,0,0.27,0.61,0.08
0,223,1,1,0,0.31,0.63,0.08
0,224,0,1,0,0.26,0.68,0.08
0,225,0,1,0,0.25,0.70,0.08
0,226,0,1,0,0.24,0.72,0.08
0,227,1,2,0,0.21,0.57,0.10
0,228,1,0,0,0.24,0.54,0.13
0,229,1,0,0,0.28,0.48,0.12
0,230,0,1,0,0.28,0.66,0.08
0,231,1,0,0,0.28,0.52,0.09
0,232,1,2,0,0.26,0.43,0.11
0,233,0,1,0,0.28,0.59,0.09
0,234,0,1,0,0.27,0.64,0.09
0,235,1,0,0,0.27,0.47,0.13
0,236,1,0,0,0.27,0.37,0.15
0,237,0,1,0,0.32,0.62,0.08
0,238,0,1,0,0.29,0.59,0.09
0,239,1,2,0,0.26,0.44,0.11
0,240,0,1,0,0.28,0.64,0.09
0,241,1,2,0,0.26,0.46,0.15
0,242,1,0,0,0.29,0.41,0.15
0,243,1,1,0,0.27,0.51,0.12
0,244,1,1,0,0.32,0.58,0.10
0,245,0,1,0,0.25,0.62,0.10
0,246,0,1,0,0.25,0.70,0.09
0,247,1,0,0,0.28,0.48,0.14
0,248,0,1,0,0.27,0.66,0.09
0,249,0,1,0,0.25,0.65,0.10
0,250,0,1,0,0.24,0.68,0.09
0,251,1,0,0,0.26,0.53,0.14
0,252,0,1,0,0.25,0.66,0.09
0,253,0,1,0,0.24,0.69,0.09
0,254,1,0,0,0.27,0.54,0.13
0,255,1,2,0,0.25,0.48,0.12
0,256,1,1,0,0.31,0.62,0.10
0,257,0,1,0,0.24,0.66,0.10
0,258,1,0,0,0.27,0.54,0.11
0,259,1,0,0,0.32,0.45,0.14
0,260,1,0,0,0.33,0.46,0.11
0,261,1,0,0,0.39,0.38,0.13
0,262,1,2,0,0.35,0.40,0.15
0,263,0,1,0,0.33,0.54,0.10
0,264,0,1,0,0.34,0.60,0.10
0,265,0,1,0,0.30,0.60,0.10
0,266,1,0,0,0.33,0.46,0.11
0,267,1,1,0,0.35,0.60,0.10
0,268,1,0,0,0.37,0.41,0.14
0,269,0,1,0,0.33,0.60,0.09
0,270,0,1,0,0.31,0.63,0.09
0,271,1,2,0,0.30,0.48,0.16
0,272,0,1,0,0.30,0.65,0.10
0,273,0,1,0,0.29,0.67,0.10
0,274,1,2,0,0.26,0.48,0.18
0,275,0,1,0,0.26,0.66,0.11
0,276,0,1,0,0.25,0.70,0.10
0,277,0,1,0,0.23,0.68,0.11
0,278,0,1,0,0.24,0.72,0.11
0,279,0,1,0,0.21,0.71,0.11
0,280,0,1,0,0.22,0.75,0.10
0,281,0,1,0,0.20,0.74,0.10
0,282,0,1,0,0.21,0.77,0.10
0,283,1,0,0,0.21,0.52,0.17
0,284,1,1,0,0.24,0.72,0.10
0,285,0,1,0,0.20,0.75,0.10
0,286,1,0,0,0.25,0.56,0.15
0,287,1,2,0,0.23,0.53,0.17
0,288,1,2,0,0.22,0.49,0.20
0,289,0,1,0,0.20,0.67,0.12
0,290,0,1,0,0.21,0.73,0.11
0,291,0,1,0,0.21,0.74,0.11
0,292,1,1,0,0.19,0.65,0.14
0,293,1,0,0,0.24,0.52,0.17
0,294,0,1,0,0.22,0.75,0.10
0,295,1,1,0,0.26,0.68,0.11
0,296,0,1,0,0.20,0.76,0.11
0,297,1,0,0,0.21,0.48,0.18
0,298,0,1,0,0.22,0.76,0.10
0,299,1,2,0,0.20,0.49,0.15
0,300,1,0,0,0.25,0.47,0.17
0,301,1,0,0,0.24,0.39,0.19
0,302,1,1,0,0.24,0.58,0.14
0,303,0,1,0,0.25,0.70,0.11
0,304,0,1,0,0.24,0.74,0.10
0,305,0,1,0,0.21,0.71,0.11
0,306,1,2,0,0.21,0.47,0.15
0,307,0,1,0,0.20,0.69,0.12
0,308,0,1,0,0.20,0.71,0.12
0,309,0,1,0,0.20,0.75,0.11
0,310,0,1,0,0.20,0.78,0.10
0,311,0,1,0,0.19,0.77,0.11
0,312,0,1,0,0.19,0.79,0.10
0,313,0,1,0,0.18,0.80,0.10
0,314,0,1,0,0.18,0.81,0.10
0,315,0,1,0,0.17,0.81,0.10
0,316,1,1,0,0.16,0.73,0.13
0,317,0,1,0,0.17,0.83,0.10
0,318,0,1,0,0.16,0.82,0.10
0,319,1,2,0,0.16,0.60,0.19
0,320,1,1,0,0.20,0.75,0.11
0,321,0,1,0,0.15,0.82,0.10
0,322,0,1,0,0.15,0.83,0.10
0,323,1,1,0,0.16,0.79,0.11
0,324,1,0,0,0.16,0.54,0.19
0,325,1,1,0,0.15,0.72,0.13
0,326,0,1,0,0.16,0.81,0.10
0,327,0,1,0,0.15,0.83,0.10
0,328,0,1,0,0.14,0.80,0.10
0,329,1,0,0,0.20,0.59,0.16
0,330,0,1,0,0.16,0.80,0.10
0,331,0,1,0,0.16,0.83,0.09
0,332,1,1,0,0.20,0.76,0.10
0,333,0,1,0,0.15,0.82,0.09
0,334,1,0,0,0.21,0.57,0.14
0,335,0,1,0,0.16,0.78,0.09
0,336,1,1,0,0.18,0.78,0.09
0,337,0,1,0,0.15,0.80,0.09
0,338,1,1,0,0.15,0.75,0.12
0,339,0,1,0,0.16,0.83,0.09
0,340,1,2,0,0.15,0.57,0.13
0,341,0,1,0,0.15,0.81,0.10
0,342,0,1,0,0.15,0.83,0.09
0,343,1,0,0,0.16,0.52,0.17
0,344,0,1,0,0.15,0.78,0.10
0,345,1,0,0,0.22,0.52,0.15
0,346,1,1,0,0.20,0.75,0.09
0,347,1,1,0,0.17,0.71,0.12
0,348,1,1,0,0.19,0.77,0.09
0,349,1,0,0,0.19,0.50,0.16
0,350,0,1,0,0.17,0.77,0.09
0,351,0,1,0,0.17,0.78,0.09
0,352,0,1,0,0.16,0.78,0.09
0,353,0,1,0,0.17,0.83,0.08
0,354,1,1,0,0.16,0.74,0.11
0,355,0,1,0,0.16,0.84,0.08
0,356,1,1,0,0.16,0.76,0.11
0,357,0,1,0,0.15,0.82,0.08
0,358,0,1,0,0.15,0.86,0.07
0,359,0,1,0,0.15,0.85,0.08
0,360,1,2,0,0.15,0.57,0.13
0,361,0,1,0,0.14,0.81,0.09
0,362,1,1,0,0.14,0.76,0.11
0,363,0,1,0,0.14,0.85,0.08
0,364,1,0,0,0.21,0.56,0.14
0,365,0,1,0,0.16,0.82,0.08
0,366,0,1,0,0.15,0.84,0.08
0,367,0,1,0,0.14,0.81,0.08
0,368,0,1,0,0.15,0.85,0.08
0,369,0,1,0,0.14,0.85,0.08
0,370,1,0,0,0.17,0.53,0.15
0,371,0,1,0,0.16,0.83,0.07
0,372,1,0,0,0.21,0.57,0.10
0,373,0,1,0,0.17,0.82,0.07
0,374,1,0,0,0.23,0.53,0.10
0,375,0,1,0,0.18,0.75,0.08
0,376,0,1,0,0.18,0.79,0.08
0,377,1,1,0,0.20,0.76,0.08
0,378,0,1,0,0.17,0.81,0.07
0,379,1,0,0,0.24,0.53,0.10
0,380,1,0,0,0.27,0.46,0.13
0,381,0,1,0,0.21,0.77,0.07
0,382,0,1,0,0.21,0.78,0.07
0,383,1,0,0,0.29,0.44,0.12
0,384,0,1,0,0.23,0.78,0.07
0,385,1,2,0,0.23,0.40,0.12
0,386,0,1,0,0.21,0.77,0.07
0,387,0,1,0,0.19,0.73,0.08
0,388,1,1,0,0.22,0.73,0.08
0,389,1,0,0,0.28,0.43,0.13
0,390,0,1,0,0.20,0.73,0.08
0,391,0,1,0,0.20,0.75,0.08
0,392,1,0,0,0.24,0.42,0.14
0,393,1,1,0,0.22,0.67,0.10
0,394,0,1,0,0.21,0.76,0.07
0,395,0,1,0,0.21,0.80,0.07
0,396,1,0,0,0.29,0.47,0.10
0,397,0,1,0,0.23,0.78,0.07
0,398,0,1,0,0.22,0.80,0.07
0,399,0,1,0,0.20,0.77,0.07
0,400,0,1,0,0.20,0.78,0.07
0,401,0,1,0,0.19,0.79,0.07
0,402,0,1,0,0.20,0.83,0.06
0,403,1,0,0,0.24,0.46,0.13
0,404,0,1,0,0.21,0.81,0.06
0,405,0,1,0,0.21,0.82,0.06
0,406,0,1,0,0.20,0.82,0.07
0,407,0,1,0,0.19,0.83,0.06
0,408,1,1,0,0.21,0.79,0.07
0,409,0,1,0,0.18,0.84,0.06
0,410,1,1,0,0.18,0.75,0.09
0,411,1,2,0,0.20,0.47,0.12
0,412,1,2,0,0.19,0.43,0.13
0,413,1,0,0,0.27,0.41,0.14
0,414,1,2,0,0.21,0.35,0.14
0,415,0,1,0,0.18,0.78,0.08
0,416,1,2,0,0.20,0.33,0.16
0,417,0,1,0,0.16,0.72,0.10
0,418,1,0,0,0.26,0.38,0.14
0,419,0,1,0,0.19,0.76,0.09
0,420,1,2,0,0.20,0.45,0.20
0,421,1,0,0,0.23,0.33,0.20
0,422,0,1,0,0.20,0.72,0.10
0,423,1,1,0,0.22,0.69,0.10
0,424,0,1,0,0.19,0.76,0.10
0,425,0,1,0,0.17,0.73,0.10
0,426,0,1,0,0.18,0.79,0.09
0,427,1,2,0,0.19,0.46,0.21
0,428,0,1,0,0.16,0.73,0.11
0,429,1,1,0,0.17,0.66,0.14
0,430,1,0,0,0.26,0.39,0.16
0,431,0,1,0,0.18,0.78,0.10
0,432,1,0,0,0.30,0.35,0.17
0,433,0,1,0,0.19,0.73,0.10
0,434,0,1,0,0.20,0.79,0.09
0,435,1,1,0,0.26,0.67,0.11
0,436,0,1,0,0.18,0.81,0.10
0,437,1,0,0,0.29,0.40,0.15
0,438,1,1,0,0.27,0.68,0.10
0,439,0,1,0,0.19,0.81,0.09
0,440,1,2,0,0.23,0.34,0.18
0,441,0,1,0,0.18,0.81,0.10
0,442,0,1,0,0.17,0.81,0.10
0,443,0,1,0,0.16,0.78,0.11
0,444,0,1,0,0.17,0.83,0.10
0,445,1,0,0,0.29,0.39,0.17
0,446,1,0,0,0.32,0.36,0.17
0,447,1,0,0,0.34,0.35,0.17
0,448,0,1,0,0.23,0.78,0.09
0,449,0,1,0,0.22,0.79,0.09
0,450,1,1,0,0.30,0.68,0.10
0,451,0,1,0,0.21,0.82,0.09
0,452,1,1,0,0.27,0.71,0.10
0,453,0,1,0,0.19,0.83,0.08
0,454,1,1,0,0.21,0.79,0.09
0,455,0,1,0,0.18,0.84,0.08
0,456,0,1,0,0.17,0.84,0.08
0,457,1,2,0,0.19,0.52,0.20
0,458,1,0,0,0.29,0.39,0.15
0,459,1,1,0,0.22,0.76,0.10
0,460,0,1,0,0.17,0.78,0.10
0,461,1,0,0,0.32,0.38,0.17
0,462,0,1,0,0.19,0.77,0.10
0,463,1,0,0,0.35,0.35,0.16
0,464,0,1,0,0.21,0.77,0.09
0,465,0,1,0,0.20,0.78,0.09
0,466,0,1,0,0.20,0.82,0.09
0,467,1,2,0,0.22,0.47,0.21
0,468,0,1,0,0.18,0.77,0.10
0,469,1,0,0,0.34,0.35,0.15
0,470,1,0,0,0.30,0.35,0.19
0,471,0,1,0,0.23,0.74,0.10
0,472,1,2,0,0.25,0.41,0.22
0,473,1,0,0,0.39,0.29,0.16
0,474,1,0,0,0.44,0.27,0.18
0,475,0,1,0,0.27,0.75,0.10
0,476,1,1,0,0.27,0.62,0.14
0,477,0,1,0,0.25,0.79,0.09
0,478,0,1,0,0.23,0.76,0.10
0,479,1,0,0,0.41,0.32,0.17
0,480,1,1,0,0.30,0.74,0.09
0,481,1,1,0,0.25,0.68,0.13
0,482,0,1,0,0.23,0.78,0.09
0,483,1,2,0,0.31,0.29,0.18
0,484,1,1,0,0.22,0.69,0.14
0,485,1,2,0,0.23,0.45,0.24
0,486,1,0,0,0.38,0.30,0.18
0,487,1,0,0,0.42,0.28,0.18
0,488,0,1,0,0.24,0.74,0.11
0,489,1,2,0,0.27,0.39,0.26
0,490,1,1,0,0.27,0.72,0.12
0,491,0,1,0,0.22,0.79,0.12
0,492,0,1,0,0.21,0.80,0.11
0,493,0,1,0,0.21,0.81,0.11
0,494,1,1,0,0.20,0.69,0.16
0,495,0,1,0,0.18,0.79,0.12
0,496,1,0,0,0.28,0.37,0.22
0,497,1,0,0,0.32,0.34,0.21
0,498,0,1,0,0.24,0.81,0.10
0,499,1,2,0,0.26,0.39,0.26
0,500,1,0,0,0.44,0.27,0.20
0,501,0,1,0,0.25,0.79,0.10
0,502,1,0,0,0.35,0.30,0.22
0,503,1,0,0,0.49,0.24,0.18
0,504,0,1,0,0.29,0.77,0.10
0,505,0,1,0,0.27,0.74,0.11
0,506,0,1,0,0.26,0.75,0.11
0,507,0,1,0,0.26,0.81,0.09
0,508,1,2,0,0.35,0.24,0.21
0,509,1,1,0,0.34,0.65,0.13
0,510,1,0,0,0.33,0.33,0.22
0,511,1,0,0,0.47,0.25,0.18
0,512,0,1,0,0.27,0.80,0.10
0,513,1,0,0,0.49,0.25,0.17
0,514,1,2,0,0.39,0.21,0.22
0,515,0,1,0,0.25,0.74,0.12
0,516,1,1,0,0.36,0.64,0.13
0,517,1,0,0,0.47,0.27,0.20
0,518,1,0,0,0.49,0.27,0.19
0,519,1,1,0,0.32,0.74,0.11
0,520,0,1,0,0.26,0.81,0.10
0,521,1,2,0,0.37,0.22,0.23
0,522,1,1,0,0.34,0.66,0.13
0,523,0,1,0,0.21,0.78,0.12
0,524,0,1,0,0.21,0.84,0.11
0,525,0,1,0,0.20,0.84,0.11
0,526,0,1,0,0.19,0.84,0.11
0,527,0,1,0,0.18,0.81,0.12
0,528,0,1,0,0.18,0.82,0.11
0,529,0,1,0,0.18,0.86,0.10
0,530,1,0,0,0.41,0.32,0.19
0,531,1,1,0,0.21,0.73,0.15
0,532,1,2,0,0.30,0.27,0.23
0,533,1,0,0,0.42,0.29,0.21
0,534,1,2,0,0.25,0.40,0.30
0,535,1,2,0,0.24,0.36,0.33
0,536,1,0,0,0.44,0.22,0.24
0,537,1,0,0,0.46,0.24,0.24
0,538,1,0,0,0.51,0.22,0.24
0,539,1,0,0,0.54,0.19,0.22
0,540,1,0,0,0.57,0.20,0.22
0,541,0,1,0,0.31,0.78,0.11
0,542,1,1,0,0.30,0.62,0.17
0,543,0,1,0,0.27,0.76,0.12
0,544,0,1,0,0.25,0.77,0.12
0,545,1,1,0,0.26,0.68,0.16
0,546,0,1,0,0.23,0.80,0.12
0,547,0,1,0,0.22,0.84,0.10
0,548,0,1,0,0.21,0.85,0.10
0,549,0,1,0,0.21,0.85,0.10
0,550,0,1,0,0.20,0.86,0.10
0,551,0,1,0,0.19,0.86,0.10
0,552,0,1,0,0.19,0.86,0.10
0,553,0,1,0,0.18,0.83,0.11
0,554,1,0,0,0.46,0.27,0.18
0,555,0,1,0,0.20,0.83,0.10
0,556,0,1,0,0.19,0.83,0.10
0,557,0,1,0,0.18,0.87,0.09
0,558,1,0,0,0.34,0.36,0.20
0,559,0,1,0,0.20,0.82,0.10
0,560,0,1,0,0.20,0.83,0.10
0,561,0,1,0,0.19,0.84,0.09
0,562,1,1,0,0.21,0.76,0.13
0,563,0,1,0,0.19,0.88,0.08
0,564,0,1,0,0.18,0.88,0.08
0,565,1,1,0,0.21,0.84,0.09
0,566,0,1,0,0.17,0.89,0.08
0,567,0,1,0,0.17,0.89,0.08
0,568,1,2,0,0.30,0.28,0.21
0,569,0,1,0,0.15,0.88,0.09
0,570,1,0,0,0.42,0.31,0.18
0,571,0,1,0,0.16,0.88,0.09
0,572,1,1,0,0.18,0.77,0.13
0,573,1,0,0,0.44,0.32,0.17
0,574,0,1,0,0.18,0.87,0.08
0,575,0,1,0,0.18,0.88,0.08
0,576,1,1,0,0.18,0.77,0.13
0,577,1,0,0,0.45,0.31,0.16
0,578,0,1,0,0.18,0.88,0.08
0,579,0,1,0,0.17,0.88,0.08
0,580,0,1,0,0.17,0.88,0.08
0,581,1,2,0,0.32,0.25,0.21
0,582,0,1,0,0.16,0.84,0.10
0,583,0,1,0,0.15,0.88,0.09
0,584,1,0,0,0.45,0.25,0.17
0,585,1,1,0,0.30,0.73,0.10
0,586,0,1,0,0.16,0.85,0.09
0,587,0,1,0,0.15,0.89,0.08
0,588,0,1,0,0.16,0.89,0.08
0,589,1,0,0,0.32,0.37,0.19
0,590,1,0,0,0.49,0.28,0.17
0,591,0,1,0,0.19,0.84,0.09
0,592,1,2,0,0.25,0.41,0.26
0,593,0,1,0,0.17,0.86,0.09
0,594,0,1,0,0.17,0.83,0.10
0,595,1,0,0,0.49,0.26,0.18
0,596,1,2,0,0.26,0.37,0.28
0,597,0,1,0,0.18,0.81,0.11
0,598,0,1,0,0.18,0.85,0.09
0,599,0,1,0,0.17,0.86,0.10
0,600,0,1,0,0.16,0.86,0.09
0,601,1,2,0,0.23,0.36,0.31
0,602,0,1,0,0.16,0.85,0.10
0,603,0,1,0,0.16,0.85,0.10
0,604,0,1,0,0.15,0.86,0.11
0,605,1,1,0,0.19,0.81,0.11
0,606,0,1,0,0.14,0.87,0.10
0,607,1,0,0,0.32,0.31,0.23
0,608,1,2,0,0.33,0.19,0.26
0,609,0,1,0,0.15,0.86,0.11
0,610,1,2,0,0.22,0.34,0.36
0,611,1,0,0,0.33,0.27,0.28
0,612,1,0,0,0.50,0.20,0.24
0,613,1,0,0,0.54,0.16,0.22
0,614,0,1,0,0.21,0.83,0.11
0,615,1,1,0,0.24,0.77,0.12
0,616,1,0,0,0.54,0.21,0.21
0,617,0,1,0,0.20,0.84,0.11
0,618,0,1,0,0.20,0.84,0.10
0,619,0,1,0,0.20,0.85,0.10
0,620,1,0,0,0.54,0.21,0.20
0,621,0,1,0,0.21,0.84,0.09
0,622,0,1,0,0.19,0.85,0.10
0,623,1,0,0,0.57,0.17,0.19
0,624,0,1,0,0.21,0.80,0.10
0,625,1,0,0,0.58,0.21,0.19
0,626,0,1,0,0.22,0.80,0.10
0,627,0,1,0,0.21,0.85,0.08
0,628,0,1,0,0.20,0.82,0.10
0,629,0,1,0,0.20,0.86,0.08
0,630,0,1,0,0.19,0.87,0.08
0,631,0,1,0,0.19,0.87,0.08
0,632,1,1,0,0.20,0.74,0.13
