round,epoch,tGroup,target,outcome,probX,probY,probZ
0,567,0,1,0,0.13,0.84,0.11
0,568,0,1,0,0.12,0.84,0.14
0,569,1,2,0,0.20,0.16,0.68
0,570,0,1,0,0.10,0.89,0.08
0,571,0,1,0,0.10,0.89,0.08
0,572,0,1,0,0.12,0.85,0.12
0,573,1,2,0,0.17,0.20,0.75
0,574,0,1,0,0.10,0.84,0.15
0,575,0,1,0,0.11,0.85,0.12
0,576,1,2,0,0.18,0.16,0.71
0,577,0,1,0,0.09,0.89,0.09
0,578,1,0,0,0.21,0.51,0.33
0,579,1,2,0,0.11,0.31,0.43
0,580,1,0,0,0.26,0.34,0.26
0,581,1,2,0,0.24,0.10,0.74
0,582,1,2,0,0.21,0.13,0.79
0,583,0,1,0,0.11,0.84,0.10
0,584,1,2,0,0.21,0.10,0.82
0,585,1,2,0,0.21,0.10,0.77
0,586,0,1,0,0.10,0.84,0.11
0,587,0,1,0,0.10,0.84,0.11
0,588,0,1,0,0.10,0.85,0.10
0,589,0,1,0,0.12,0.80,0.15
0,590,1,2,0,0.18,0.11,0.82
0,591,0,1,0,0.11,0.80,0.15
0,592,1,0,0,0.24,0.34,0.28
0,593,0,1,0,0.13,0.79,0.13
0,594,1,2,0,0.11,0.26,0.50
0,595,1,0,0,0.39,0.12,0.51
0,596,1,0,0,0.33,0.29,0.26
0,597,1,0,0,0.50,0.11,0.44
0,598,1,0,0,0.43,0.26,0.21
0,599,0,1,0,0.22,0.82,0.07
0,600,1,2,0,0.30,0.10,0.66
0,601,1,0,0,0.46,0.24,0.23
0,602,1,0,0,0.63,0.09,0.39
0,603,1,0,0,0.52,0.30,0.27
0,604,1,2,0,0.45,0.07,0.73
0,605,1,1,0,0.31,0.59,0.12
0,606,0,1,0,0.28,0.75,0.09
0,607,0,1,0,0.25,0.75,0.12
0,608,1,0,0,0.46,0.35,0.26
0,609,1,1,0,0.30,0.64,0.10
0,610,1,2,0,0.40,0.09,0.65
0,611,0,1,0,0.24,0.78,0.09
0,612,1,2,0,0.32,0.09,0.75
0,613,1,1,0,0.22,0.69,0.11
0,614,1,2,0,0.29,0.10,0.76
0,615,0,1,0,0.19,0.81,0.10
0,616,1,2,0,0.15,0.26,0.43
0,617,0,1,0,0.15,0.86,0.08
0,618,0,1,0,0.17,0.81,0.11
0,619,1,2,0,0.14,0.25,0.49
0,620,1,2,0,0.21,0.12,0.75
0,621,0,1,0,0.16,0.80,0.14
0,622,1,2,0,0.23,0.09,0.83
0,623,1,0,0,0.31,0.37,0.38
0,624,0,1,0,0.15,0.84,0.09
0,625,1,2,0,0.24,0.12,0.80
0,626,1,0,0,0.49,0.11,0.46
0,627,0,1,0,0.16,0.84,0.08
0,628,1,1,0,0.19,0.68,0.14
0,629,0,1,0,0.15,0.86,0.07
0,630,1,1,0,0.18,0.72,0.13
0,631,1,0,0,0.38,0.32,0.21
0,632,0,1,0,0.20,0.81,0.10
