round,epoch,layer,neuron,type,weight,value
0,500,0,0,N,0,-0.5558393848502634
0,500,0,0,N,1,0.03593804609324871
0,500,0,0,N,2,-0.08295114925624937
0,500,0,0,N,3,-0.19877920849400432
0,500,0,0,N,4,-0.08006494295529766
0,500,0,0,N,5,0.23228858522047635
0,500,0,0,N,6,0.6491661725684514
0,500,0,0,N,7,-0.28469121000991726
0,500,0,0,N,8,-0.3625564905786407
0,500,0,0,N,9,0.03193459038948843
0,500,0,0,N,10,-0.5724412424452648
0,500,0,0,N,11,-0.14282867223921206
0,500,0,0,N,12,-0.10775970012290094
0,500,0,0,N,13,0.17490550200173569
0,500,0,0,N,14,-0.04122106947085994
0,500,0,0,N,15,-0.29974362633084073
0,500,0,0,N,16,-0.325001469414131
0,500,0,0,N,17,-0.02637268109932511
0,500,0,0,N,18,-0.0161625732400428
0,500,0,0,N,19,0.8153352536497285
0,500,0,0,N,20,-0.7648888323652859
0,500,0,0,N,21,0.23958923992711087
0,500,0,0,N,22,0.6065954365283165
0,500,0,0,N,23,0.884640850302405
0,500,0,0,N,24,-0.5850859144859372
0,500,0,0,N,25,0.28171431493677324
0,500,0,0,N,26,-0.14666912685238415
0,500,0,0,N,27,-0.24675250615647207
0,500,0,0,N,28,-0.058580260172940324
0,500,0,0,N,29,0.659337812029541
0,500,0,0,N,30,-0.1884925706623929
0,500,0,0,N,31,-0.19764165652729704
0,500,0,0,N,32,0.5463817102521554
0,500,0,0,N,33,-0.34551732279804387
0,500,0,0,N,34,-0.38551643123961943
0,500,0,0,N,35,-0.36602874168039584
0,500,0,0,N,36,0.05566874313012512
0,500,0,0,N,37,-0.27035146583346803
0,500,0,0,N,38,-0.19514798078276419
0,500,0,0,N,39,0.166004694492493
0,500,0,0,N,40,0.7004084890193117
0,500,0,0,N,41,-0.345482793695966
0,500,0,0,N,42,0.10086274733196089
0,500,0,0,N,43,-0.38362682988687125
0,500,0,0,N,44,0.5236858982618116
0,500,0,0,N,45,0.23485492220949356
0,500,0,0,N,46,0.5006250165479301
0,500,0,0,N,47,-0.015441550301429484
0,500,0,0,N,48,0.6295469601462317
0,500,0,0,N,49,0.38751738883835646
0,500,0,0,N,50,0.2628976970590057
0,500,0,0,N,51,0.16473807214384617
0,500,0,0,N,52,0.11268465529154803
0,500,0,0,N,53,-0.008909865505534442
0,500,0,0,N,54,-0.14351819564838378
0,500,0,0,N,55,0.4521856349957204
0,500,0,1,N,0,0.046175397082462835
0,500,0,1,N,1,0.19578474776903276
0,500,0,1,N,2,0.16720723332238893
0,500,0,1,N,3,0.34555220482376514
0,500,0,1,N,4,-0.3296799962396407
0,500,0,1,N,5,0.26974049679703527
0,500,0,1,N,6,-0.7098626965933559
0,500,0,1,N,7,0.26261617086471123
0,500,0,1,N,8,0.6385404701981027
0,500,0,1,N,9,0.05554909456735016
0,500,0,1,N,10,-0.4236514168647644
0,500,0,1,N,11,-0.25525147914787116
0,500,0,1,N,12,0.4035972186070864
0,500,0,1,N,13,-0.10100817381841631
0,500,0,1,N,14,0.49893909563322464
0,500,0,1,N,15,-0.704450490861926
0,500,0,1,N,16,-0.5688312093140991
0,500,0,1,N,17,0.27602531128632823
0,500,0,1,N,18,-0.5204480479390108
0,500,0,1,N,19,0.20230132093784753
0,500,0,1,N,20,0.7601563275669468
0,500,0,1,N,21,0.08911252392379461
0,500,0,1,N,22,0.19803088975905797
0,500,0,1,N,23,-0.1160523467305733
0,500,0,1,N,24,-0.2954849540256901
0,500,0,1,N,25,0.37344313256071493
0,500,0,1,N,26,0.3427113899870443
0,500,0,1,N,27,-0.23034401616923952
0,500,0,1,N,28,0.4174561067263735
0,500,0,1,N,29,-0.20067823857867445
0,500,0,1,N,30,0.4429659645467804
0,500,0,1,N,31,0.01850741552662749
0,500,0,1,N,32,-0.815461839313321
0,500,0,1,N,33,-0.1635108074171069
0,500,0,1,N,34,0.023803325460426985
0,500,0,1,N,35,0.02200732504426766
0,500,0,1,N,36,0.04055628874101267
0,500,0,1,N,37,0.09845935303034109
0,500,0,1,N,38,-0.18307756534324462
0,500,0,1,N,39,-0.01628331060120569
0,500,0,1,N,40,-0.11749859910470288
0,500,0,1,N,41,-0.1350958104838307
0,500,0,1,N,42,0.29808412163059833
0,500,0,1,N,43,0.1495781963887777
0,500,0,1,N,44,0.8262860385085368
0,500,0,1,N,45,0.7411763379407564
0,500,0,1,N,46,0.44656087297359554
0,500,0,1,N,47,-0.3602217502725473
0,500,0,1,N,48,0.019367844247560554
0,500,0,1,N,49,0.0963244991194328
0,500,0,1,N,50,-0.1600775842761302
0,500,0,1,N,51,-0.16264937735347781
0,500,0,1,N,52,-0.17844506369708688
0,500,0,1,N,53,-0.14114246179687565
0,500,0,1,N,54,-0.17557614660229875
0,500,0,1,N,55,0.5457802818165617
0,500,0,2,N,0,0.46446913488597047
0,500,0,2,N,1,-0.6994333943142259
0,500,0,2,N,2,0.388959312732544
0,500,0,2,N,3,-0.1956816714912784
0,500,0,2,N,4,-0.3446632720886056
0,500,0,2,N,5,0.43908667702133275
0,500,0,2,N,6,0.17842600782064694
0,500,0,2,N,7,-0.07780152434061793
0,500,0,2,N,8,-0.37415515775299124
0,500,0,2,N,9,0.325172738250225
0,500,0,2,N,10,-0.4228482246503752
0,500,0,2,N,11,-0.017313206700362505
0,500,0,2,N,12,0.3706485411008813
0,500,0,2,N,13,0.03909305965510303
0,500,0,2,N,14,-0.27343185208422416
0,500,0,2,N,15,0.19077127602241198
0,500,0,2,N,16,0.11585082184932827
0,500,0,2,N,17,0.4012038612615641
0,500,0,2,N,18,-0.0024495070455193895
0,500,0,2,N,19,0.5249477238078526
0,500,0,2,N,20,0.1988977827346721
0,500,0,2,N,21,0.22308906057165798
0,500,0,2,N,22,0.11993580875396818
0,500,0,2,N,23,-0.3000374119801793
0,500,0,2,N,24,-0.4875873115733784
0,500,0,2,N,25,0.05550668248323287
0,500,0,2,N,26,-0.44329138843319693
0,500,0,2,N,27,-0.8082456676084137
0,500,0,2,N,28,0.49807091594150604
0,500,0,2,N,29,0.16301760578877705
0,500,0,2,N,30,0.07017208925484286
