round,epoch,layer,neuron,type,weight,value
0,800,0,0,N,0,-0.25238392512426766
0,800,0,0,N,1,-0.025666588157678295
0,800,0,0,N,2,-0.26291897704762507
0,800,0,0,N,3,0.22935660281393383
0,800,0,0,N,4,0.23837052893408567
0,800,0,0,N,5,-0.32569278841375876
0,800,0,0,N,6,-0.3770809187296796
0,800,0,0,N,7,-0.11654026596335373
0,800,0,0,N,8,-0.45391814519794205
0,800,0,0,N,9,-0.12409848489344526
0,800,0,0,N,10,-0.08166558485488343
0,800,0,0,N,11,0.19700661440318296
0,800,0,0,N,12,0.3809048030326643
0,800,0,0,N,13,0.4281103508277182
0,800,0,0,N,14,0.724537681747449
0,800,0,0,N,15,-0.3122173237971084
0,800,0,0,N,16,-0.7063962903693808
0,800,0,0,N,17,0.1527695613800825
0,800,0,0,N,18,0.08640988806025433
0,800,0,0,N,19,0.09312779101929233
0,800,0,0,N,20,0.35660474153705946
0,800,0,0,N,21,-0.307005789597393
0,800,0,0,N,22,-0.46477447380154924
0,800,0,0,N,23,0.5782602486642437
0,800,0,0,N,24,0.27518677284870485
0,800,0,0,N,25,-0.344991615415453
0,800,0,0,N,26,0.6728757262934809
0,800,0,0,N,27,-0.47354238912401636
0,800,0,0,N,28,0.1942771423400999
0,800,0,0,N,29,0.7599421130230195
0,800,0,0,N,30,-0.07294964708577989
0,800,0,0,N,31,-0.46273048056281696
0,800,0,0,N,32,-0.8950719842399256
0,800,0,0,N,33,0.7763017789363643
0,800,0,0,N,34,-0.5245622650622652
0,800,0,0,N,35,-0.3528867453297047
0,800,0,0,N,36,0.20671198788356812
0,800,0,0,N,37,0.571537977283144
0,800,0,0,N,38,-0.2657067267176102
0,800,0,0,N,39,0.08808658096308719
0,800,0,0,N,40,-0.6773490520739933
0,800,0,0,N,41,0.28196350291868516
0,800,0,0,N,42,0.3011377505442266
0,800,0,0,N,43,-0.3647984735735492
0,800,0,0,N,44,-0.2974924893323758
0,800,0,0,N,45,-0.14909023643524053
0,800,0,0,N,46,-0.6435699291359634
0,800,0,0,N,47,0.3362809495635961
0,800,0,0,N,48,-0.25183000762736524
0,800,0,0,N,49,-0.43651471814336057
0,800,0,0,N,50,0.4956349055823184
0,800,0,0,N,51,0.6360345376508594
0,800,0,0,N,52,0.031888014973700016
0,800,0,0,N,53,0.046335435150663434
0,800,0,0,N,54,0.34814054381340764
0,800,0,0,N,55,0.2668111373429376
0,800,0,1,N,0,-0.20052431437887588
0,800,0,1,N,1,-0.5523104332451036
0,800,0,1,N,2,0.3118571132462599
0,800,0,1,N,3,0.5321559846435467
0,800,0,1,N,4,-0.16575400801503754
0,800,0,1,N,5,-0.014425960563048118
0,800,0,1,N,6,-0.5017863987513028
0,800,0,1,N,7,0.24940085836971285
0,800,0,1,N,8,0.3006816866320141
0,800,0,1,N,9,0.06356962133063178
0,800,0,1,N,10,-0.08537753015565416
0,800,0,1,N,11,0.20451284469692885
0,800,0,1,N,12,-0.049761084712364526
0,800,0,1,N,13,-0.43909611153218314
0,800,0,1,N,14,-0.13906558959111776
0,800,0,1,N,15,0.5514592773890296
0,800,0,1,N,16,0.7957233765841152
0,800,0,1,N,17,-0.08097091714083735
0,800,0,1,N,18,-0.04873474848272738
0,800,0,1,N,19,0.08590223109995229
0,800,0,1,N,20,-0.12178957946551197
0,800,0,1,N,21,-0.11842553814018181
0,800,0,1,N,22,-0.10922957883980987
0,800,0,1,N,23,-0.020227362452934376
0,800,0,1,N,24,0.017053829912201723
0,800,0,1,N,25,0.49211379272807454
0,800,0,1,N,26,0.4054517958194558
0,800,0,1,N,27,0.2457204415239514
0,800,0,1,N,28,-0.27898691889948174
0,800,0,1,N,29,0.5222320461145709
0,800,0,1,N,30,0.5294044297576331
0,800,0,1,N,31,0.33125074931445897
0,800,0,1,N,32,-0.6592036065361072
0,800,0,1,N,33,0.6240410934394437
0,800,0,1,N,34,-0.6439713285958011
0,800,0,1,N,35,0.5115481708872237
0,800,0,1,N,36,-0.4863106307477877
0,800,0,1,N,37,-0.2547705427462079
0,800,0,1,N,38,0.43714719335059193
0,800,0,1,N,39,0.19454223616706456
0,800,0,1,N,40,0.14445052975104636
0,800,0,1,N,41,0.561996447272316
0,800,0,1,N,42,-0.3007835559971618
0,800,0,1,N,43,0.18512446781306607
0,800,0,1,N,44,-0.2590274785898183
0,800,0,1,N,45,-0.5635103622578722
0,800,0,1,N,46,0.4836498817933165
0,800,0,1,N,47,0.422678537982924
0,800,0,1,N,48,-0.5766104160888788
0,800,0,1,N,49,0.09658544766921118
0,800,0,1,N,50,0.824132848968979
0,800,0,1,N,51,0.05312048101981912
0,800,0,1,N,52,-0.07761200510852766
0,800,0,1,N,53,0.7997820795592586
0,800,0,1,N,54,0.3029323755357907
0,800,0,1,N,55,-0.7457929199011357
0,800,0,2,N,0,0.5364793449831681
0,800,0,2,N,1,-0.5512679158548601
0,800,0,2,N,2,0.19816886722565877
0,800,0,2,N,3,0.018746013113557787
0,800,0,2,N,4,-0.42873807563705574
0,800,0,2,N,5,-0.3876940007147848
0,800,0,2,N,6,-0.20567408595915795
0,800,0,2,N,7,-0.21067045563716275
0,800,0,2,N,8,0.38223539341690405
0,800,0,2,N,9,-0.5504001926731369
0,800,0,2,N,10,-0.45279437280908463
0,800,0,2,N,11,-0.6505667296887518
0,800,0,2,N,12,0.32405735836786553
0,800,0,2,N,13,-0.2517691478065509
0,800,0,2,N,14,-0.5797307241579777
0,800,0,2,N,15,0.4441079610642078
0,800,0,2,N,16,0.6800871664139594
0,800,0,2,N,17,-0.5916141713202371
0,800,0,2,N,18,-0.0056601371999257435
0,800,0,2,N,19,0.7213410007045419
0,800,0,2,N,20,0.41512356465103256
0,800,0,2,N,21,-0.477668187777364
0,800,0,2,N,22,0.4216963403669763
0,800,0,2,N,23,-0.171372712646656
0,800,0,2,N,24,0.3703523902074477
0,800,0,2,N,25,0.39811865304694827
0,800,0,2,N,26,-0.00831651781128576
0,800,0,2,N,27,-0.7289796955556058
0,800,0,2,N,28,-0.016928923269149604
0,800,0,2,N,29,0.059724861976103306
0,800,0,2,N,30,-0.09866805312468474
0,800,0,2,N,31,-0.03907968955906749
0,800,0,2,N,32,0.14492686677365163
0,800,0,2,N,33,0.6779952382190315
0,800,0,2,N,34,0.1761197982390876
0,800,0,2,N,35,0.04166654510295432
0,800,0,2,N,36,-0.577963341643043
0,800,0,2,N,37,-0.38659225673345204
0,800,0,2,N,38,0.5063123982428273
0,800,0,2,N,39,-0.3723202985226268
0,800,0,2,N,40,-0.7049969481524387
0,800,0,2,N,41,0.5326867202668127
0,800,0,2,N,42,0.034474522191727454
0,800,0,2,N,43,-0.4406379135542856
0,800,0,2,N,44,-0.1600382087599731
0,800,0,2,N,45,0.8195532051168753
0,800,0,2,N,46,-0.5085917851212116
0,800,0,2,N,47,-0.005306364423623978
0,800,0,2,N,48,0.2391180936482296
0,800,0,2,N,49,0.4873361337276395
0,800,0,2,N,50,0.3252110072031874
0,800,0,2,N,51,0.1752038606182475
0,800,0,2,N,52,-0.09818186663887654
0,800,0,2,N,53,-0.15613549894288073
0,800,0,2,N,54,0.13495520188910587
0,800,0,2,N,55,-0.048633921356216234
0,800,0,3,N,0,0.29664054737845524
0,800,0,3,N,1,0.36949357616921275
0,800,0,3,N,2,0.10609345489171998
0,800,0,3,N,3,0.43136240156043365
0,800,0,3,N,4,0.0833142876849611
0,800,0,3,N,5,0.8702246306572954
0,800,0,3,N,6,-0.16781738829467607
0,800,0,3,N,7,0.9634900351183132
0,800,0,3,N,8,0.6313458104826799
0,800,0,3,N,9,0.0013481483148951293
0,800,0,3,N,10,0.020564961651863566
0,800,0,3,N,11,0.5283642550000652
0,800,0,3,N,12,-0.11850834855851075
0,800,0,3,N,13,-0.1208783424859387
0,800,0,3,N,14,0.1864537382513575
0,800,0,3,N,15,-0.8669099791300636
0,800,0,3,N,16,0.41789460593641137
0,800,0,3,N,17,0.877955924721501
0,800,0,3,N,18,-0.29264937598623986
0,800,0,3,N,19,0.18505856780444505
0,800,0,3,N,20,0.25624994196400963
0,800,0,3,N,21,-0.9253333824568277
0,800,0,3,N,22,-0.11765895639258139
0,800,0,3,N,23,0.3677755124367589
0,800,0,3,N,24,0.5813090365868376
0,800,0,3,N,25,0.13494910331901033
0,800,0,3,N,26,-0.19750664536426304
0,800,0,3,N,27,0.4183422123476528
0,800,0,3,N,28,-0.14804653251978384
0,800,0,3,N,29,0.28735548264457494
